gene,importance_HER2+,importance_HR+,importance_Triple Neg,selection_freq
AC005062.1,0.000153,0.007712,0.003452,0.0050
AC078791.8-1,0.000153,0.007712,0.003452,0.0050
AC005060.3,0.000153,0.007712,0.003452,0.0050
MACC1,0.000153,0.007712,0.003452,0.0050
FERD3L,0.000153,0.007712,0.003452,0.0050
TWIST1,0.000153,0.007712,0.003452,0.0050
AC005251.1-3,0.000153,0.007712,0.003452,0.0050
ABCB5,0.000153,0.007712,0.003452,0.0050
ITGB8,0.000153,0.007712,0.003452,0.0050
HSF5,0.007260,0.007698,0.004710,0.1500
RNF43,0.007260,0.007698,0.004710,0.1500
C17orf47,0.007260,0.007698,0.004710,0.1500
Sep-04,0.007260,0.007698,0.004710,0.1500
MTMR4,0.007260,0.007698,0.004710,0.1500
GRID1,0.006614,0.007673,0.006762,0.2717
SPAG1,0.001288,0.005612,0.007673,0.0883
SNX31,0.001288,0.005612,0.007673,0.0883
COX6C,0.001288,0.005612,0.007673,0.0883
FBXO43,0.001288,0.005612,0.007673,0.0883
PABPCP5,0.001288,0.005612,0.007673,0.0883
RNF19A,0.001288,0.005612,0.007673,0.0883
hsa-mir-1273,0.001288,0.005612,0.007673,0.0883
AP001205.3-1,0.001288,0.005612,0.007673,0.0883
POLR2K,0.001288,0.005612,0.007673,0.0883
ANKRD46,0.001288,0.005612,0.007673,0.0883
RGS22,0.001288,0.005612,0.007673,0.0883
AC092368.3-1,0.004654,0.003238,0.007660,0.1700
AC106819.3,0.004654,0.003238,0.007660,0.1700
SHCBP1,0.004654,0.003238,0.007660,0.1700
CCR4,0.003524,0.006615,0.007648,0.1683
ZNF860,0.003524,0.006615,0.007648,0.1683
CMTM6,0.003524,0.006615,0.007648,0.1683
STT3B,0.003524,0.006615,0.007648,0.1683
CNOT10,0.003524,0.006615,0.007648,0.1683
FBXL2,0.003524,0.006615,0.007648,0.1683
AC094019.2-1,0.003524,0.006615,0.007648,0.1683
TRIM71,0.003524,0.006615,0.007648,0.1683
AC138972.8-2,0.003524,0.006615,0.007648,0.1683
CLASP2,0.003524,0.006615,0.007648,0.1683
AC104306.2,0.003524,0.006615,0.007648,0.1683
GPD1L,0.003524,0.006615,0.007648,0.1683
SUSD5,0.003524,0.006615,0.007648,0.1683
CMTM7,0.003524,0.006615,0.007648,0.1683
TMPPE,0.003524,0.006615,0.007648,0.1683
DYNC1LI1,0.003524,0.006615,0.007648,0.1683
UBP1,0.003524,0.006615,0.007648,0.1683
OSBPL10,0.003524,0.006615,0.007648,0.1683
PDCD6IP,0.003524,0.006615,0.007648,0.1683
AC138972.8-1,0.003524,0.006615,0.007648,0.1683
AC097639.2,0.003524,0.006615,0.007648,0.1683
AC139452.4,0.003524,0.006615,0.007648,0.1683
CMTM8,0.003524,0.006615,0.007648,0.1683
CRTAP,0.003524,0.006615,0.007648,0.1683
GLB1,0.003524,0.006615,0.007648,0.1683
PLEKHA9,0.004070,0.007630,0.006084,0.0583
DBX2,0.004070,0.007630,0.006084,0.0583
NELL2,0.004070,0.007630,0.006084,0.0583
AC008127.11-1,0.004070,0.007630,0.006084,0.0583
RANBP3,0.005093,0.003233,0.007624,0.0100
MLLT1,0.005093,0.003233,0.007624,0.0100
AC011444.5,0.005093,0.003233,0.007624,0.0100
RFX2,0.005093,0.003233,0.007624,0.0100
FUT3,0.005093,0.003233,0.007624,0.0100
CAPS,0.005093,0.003233,0.007624,0.0100
ACSBG2,0.005093,0.003233,0.007624,0.0100
NDUFA11,0.005093,0.003233,0.007624,0.0100
ACER1,0.005093,0.003233,0.007624,0.0100
FUT5,0.005093,0.003233,0.007624,0.0100
AC104532.2,0.005093,0.003233,0.007624,0.0100
AC024592.5,0.005093,0.003233,0.007624,0.0100
PAX5,0.006234,0.007618,0.002025,0.1767
RP11-297B17.2,0.006234,0.007618,0.002025,0.1767
RP11-220I1.4,0.006234,0.007618,0.002025,0.1767
MELK,0.006234,0.007618,0.002025,0.1767
PDGFC,0.005162,0.006286,0.007613,0.0550
PPID,0.005162,0.006286,0.007613,0.0550
GLRB,0.005162,0.006286,0.007613,0.0550
RXFP1,0.005162,0.006286,0.007613,0.0550
FNIP2,0.005162,0.006286,0.007613,0.0550
TMEM144,0.005162,0.006286,0.007613,0.0550
AC105423.4-2,0.005162,0.006286,0.007613,0.0550
AC105423.4-1,0.005162,0.006286,0.007613,0.0550
C4orf46,0.005162,0.006286,0.007613,0.0550
ETFDH,0.005162,0.006286,0.007613,0.0550
C4orf18,0.005162,0.006286,0.007613,0.0550
C4orf45,0.005162,0.006286,0.007613,0.0550
AC108211.3,0.005162,0.006286,0.007613,0.0550
GRIA2,0.005162,0.006286,0.007613,0.0550
AC093817.3,0.005162,0.006286,0.007613,0.0550
RNaseP_nuc,0.005162,0.006286,0.007613,0.0550
AC105316.5,0.005162,0.006286,0.007613,0.0550
AC093700.4-1,0.005162,0.006286,0.007613,0.0550
AC095047.2,0.005162,0.006286,0.007613,0.0550
AC106860.6,0.005162,0.006286,0.007613,0.0550
RAPGEF2,0.005162,0.006286,0.007613,0.0550
AC103564.10,0.007594,0.005574,0.001229,0.0100
AL354984.17-1,0.006262,0.007594,0.006777,0.0617
AL354984.17-3,0.006262,0.007594,0.006777,0.0617
AL354984.17-4,0.006262,0.007594,0.006777,0.0617
ZNF117,0.005367,0.007593,0.004767,0.1683
ZNF273,0.005367,0.007593,0.004767,0.1683
AC073349.11-3,0.005367,0.007593,0.004767,0.1683
INTS4L1,0.005367,0.007593,0.004767,0.1683
AC073349.11-1,0.005367,0.007593,0.004767,0.1683
ZNF138,0.005367,0.007593,0.004767,0.1683
AC073349.11-2,0.005367,0.007593,0.004767,0.1683
AC020642.7,0.003999,0.007573,0.004893,0.4783
AC091934.2-1,0.004997,0.005306,0.007560,0.2000
FAF2,0.004997,0.005306,0.007560,0.2000
AC091934.2-2,0.004997,0.005306,0.007560,0.2000
AC138956.3,0.004997,0.005306,0.007560,0.2000
ARL10,0.004997,0.005306,0.007560,0.2000
AC010297.5,0.004997,0.005306,0.007560,0.2000
CLTB,0.004997,0.005306,0.007560,0.2000
NOP16,0.004997,0.005306,0.007560,0.2000
C5orf25,0.004997,0.005306,0.007560,0.2000
RNF44,0.004997,0.005306,0.007560,0.2000
hsa-mir-1271,0.004997,0.005306,0.007560,0.2000
HIGD2A,0.004997,0.005306,0.007560,0.2000
KIAA1191,0.004997,0.005306,0.007560,0.2000
AL359195.24-2,0.007544,0.003881,0.005253,0.1800
RP11-369J21.7,0.007544,0.003881,0.005253,0.1800
RP11-36D19.4,0.007544,0.003881,0.005253,0.1800
AL359195.24-1,0.007544,0.003881,0.005253,0.1800
ANXA11,0.007544,0.003881,0.005253,0.1800
PLAC9,0.007544,0.003881,0.005253,0.1800
RP11-40F6.3,0.007544,0.003881,0.005253,0.1800
MAT1A,0.007544,0.003881,0.005253,0.1800
RP11-40F6.1,0.007544,0.003881,0.005253,0.1800
DYDC1,0.007544,0.003881,0.005253,0.1800
PTPRG,0.001527,0.003576,0.007540,0.2000
AC012519.9-1,0.001527,0.003576,0.007540,0.2000
PRICKLE2,0.001527,0.003576,0.007540,0.2000
AC092040.2-1,0.001527,0.003576,0.007540,0.2000
CADPS,0.001527,0.003576,0.007540,0.2000
C3orf14,0.001527,0.003576,0.007540,0.2000
SYNPR,0.001527,0.003576,0.007540,0.2000
AC104436.2,0.001527,0.003576,0.007540,0.2000
AC099545.2,0.001527,0.003576,0.007540,0.2000
FEZF2,0.001527,0.003576,0.007540,0.2000
PSMD6,0.001527,0.003576,0.007540,0.2000
THOC7,0.001527,0.003576,0.007540,0.2000
SNTN,0.001527,0.003576,0.007540,0.2000
C3orf49,0.001527,0.003576,0.007540,0.2000
AC012519.9-2,0.001527,0.003576,0.007540,0.2000
ATXN7,0.001527,0.003576,0.007540,0.2000
KCTD4,0.007457,0.007528,0.001237,0.1133
NUFIP1,0.007457,0.007528,0.001237,0.1133
SLC25A30,0.007457,0.007528,0.001237,0.1133
AL512506.8-2,0.007457,0.007528,0.001237,0.1133
RP11-478K15.4,0.007457,0.007528,0.001237,0.1133
TSC22D1,0.007457,0.007528,0.001237,0.1133
GTF2F2,0.007457,0.007528,0.001237,0.1133
RP11-154C3.1,0.007457,0.007528,0.001237,0.1133
SPERT,0.007457,0.007528,0.001237,0.1133
KIAA1704,0.007457,0.007528,0.001237,0.1133
XXyac-R12DG2.2,0.007457,0.007528,0.001237,0.1133
SERP2,0.007457,0.007528,0.001237,0.1133
SIAH3,0.007457,0.007528,0.001237,0.1133
C13orf30,0.007457,0.007528,0.001237,0.1133
AL512506.8-1,0.007457,0.007528,0.001237,0.1133
AL139320.18,0.007457,0.007528,0.001237,0.1133
AL356107.21,0.007457,0.007528,0.001237,0.1133
DNAJC15,0.007457,0.007528,0.001237,0.1133
RP11-351K3.4,0.007457,0.007528,0.001237,0.1133
RP11-38J6.1,0.007457,0.007528,0.001237,0.1133
RP11-71C5.2,0.007457,0.007528,0.001237,0.1133
TPT1,0.007457,0.007528,0.001237,0.1133
SNORA31,0.007457,0.007528,0.001237,0.1133
AL138963.20-1,0.007457,0.007528,0.001237,0.1133
EPSTI1,0.007457,0.007528,0.001237,0.1133
C13orf31,0.007457,0.007528,0.001237,0.1133
COG3,0.007457,0.007528,0.001237,0.1133
AL606514.3,0.007457,0.007528,0.001237,0.1133
AL138963.20-2,0.007457,0.007528,0.001237,0.1133
RP11-145J3.3,0.007457,0.007528,0.001237,0.1133
ENOX1,0.007457,0.007528,0.001237,0.1133
RP11-64J21.2,0.007457,0.007528,0.001237,0.1133
RP11-484D5.2,0.007457,0.007528,0.001237,0.1133
RP11-154C3.3,0.007457,0.007528,0.001237,0.1133
XXyac-R12DG2.3,0.007457,0.007528,0.001237,0.1133
AL627107.32,0.007457,0.007528,0.001237,0.1133
CCDC122,0.007457,0.007528,0.001237,0.1133
RP11-351K3.2,0.007457,0.007528,0.001237,0.1133
PTEN,0.007292,0.002888,0.007518,0.2000
AP000547.1-1,0.003416,0.007484,0.004816,0.1617
CESK1,0.003416,0.007484,0.004816,0.1617
AP000547.1-4,0.003416,0.007484,0.004816,0.1617
KB-67B5.12,0.003416,0.007484,0.004816,0.1617
AP000547.1-3,0.003416,0.007484,0.004816,0.1617
AP000365.1-1,0.003416,0.007484,0.004816,0.1617
SCARNA6,0.007478,0.003478,0.001542,0.0300
ZFPM2,0.007442,0.003262,0.003905,0.0917
COX10,0.007416,0.001182,0.006750,0.1483
CDRT4,0.007416,0.001182,0.006750,0.1483
CDRT15,0.007416,0.001182,0.006750,0.1483
AC005838.2,0.007416,0.001182,0.006750,0.1483
RPL9P2,0.007416,0.001182,0.006750,0.1483
AC005863.1,0.007416,0.001182,0.006750,0.1483
FAM18B2,0.007416,0.001182,0.006750,0.1483
AC005517.3,0.007416,0.001182,0.006750,0.1483
TEKT3,0.007416,0.001182,0.006750,0.1483
AC005224.5,0.007416,0.001182,0.006750,0.1483
PMP22,0.007416,0.001182,0.006750,0.1483
HS3ST3B1,0.007416,0.001182,0.006750,0.1483
AC005703.2-1,0.007416,0.001182,0.006750,0.1483
HS3ST3A1,0.007416,0.001182,0.006750,0.1483
hsa-mir-548h-3,0.007416,0.001182,0.006750,0.1483
AC005703.2-2,0.007416,0.001182,0.006750,0.1483
AC013248.1,0.007416,0.001182,0.006750,0.1483
AC005773.1,0.007416,0.001182,0.006750,0.1483
AC010087.3,0.007399,0.001299,0.005485,0.0100
FPGS,0.006579,0.000889,0.007393,0.0467
FAM129B,0.006579,0.000889,0.007393,0.0467
PIP5KL1,0.006579,0.000889,0.007393,0.0467
ST6GALNAC4,0.006579,0.000889,0.007393,0.0467
PTRH1,0.006579,0.000889,0.007393,0.0467
ENG,0.006579,0.000889,0.007393,0.0467
FAM102A,0.006579,0.000889,0.007393,0.0467
SNORA65,0.006579,0.000889,0.007393,0.0467
SLC2A8,0.006579,0.000889,0.007393,0.0467
C9orf117,0.006579,0.000889,0.007393,0.0467
RPL12,0.006579,0.000889,0.007393,0.0467
AL360268.14,0.006579,0.000889,0.007393,0.0467
TTC16,0.006579,0.000889,0.007393,0.0467
CDK9,0.006579,0.000889,0.007393,0.0467
ZNF79,0.006579,0.000889,0.007393,0.0467
DPM2,0.006579,0.000889,0.007393,0.0467
TOR2A,0.006579,0.000889,0.007393,0.0467
LRSAM1,0.006579,0.000889,0.007393,0.0467
GARNL3,0.006579,0.000889,0.007393,0.0467
SH2D3C,0.006579,0.000889,0.007393,0.0467
AK1,0.006579,0.000889,0.007393,0.0467
STXBP1,0.006579,0.000889,0.007393,0.0467
RP13-225O21.5,0.006579,0.000889,0.007393,0.0467
ST6GALNAC6,0.006579,0.000889,0.007393,0.0467
RALGPS1,0.006579,0.000889,0.007393,0.0467
RP3-419C19.3,0.003514,0.007348,0.005422,0.0033
RP11-489C13.1,0.003514,0.007348,0.005422,0.0033
hsa-mir-1278,0.003514,0.007348,0.005422,0.0033
AL160001.10-2,0.003514,0.007348,0.005422,0.0033
RGS1,0.003514,0.007348,0.005422,0.0033
CDC73,0.003514,0.007348,0.005422,0.0033
AL513226.11,0.003514,0.007348,0.005422,0.0033
RP11-101E13.1,0.003514,0.007348,0.005422,0.0033
TROVE2,0.003514,0.007348,0.005422,0.0033
RGS21,0.003514,0.007348,0.005422,0.0033
RGS13,0.003514,0.007348,0.005422,0.0033
AL160001.10-1,0.003514,0.007348,0.005422,0.0033
RGS2,0.003514,0.007348,0.005422,0.0033
RP3-419C19.2,0.003514,0.007348,0.005422,0.0033
UCHL5,0.003514,0.007348,0.005422,0.0033
RP11-467I21.1,0.003514,0.007348,0.005422,0.0033
EEF1AL12,0.003514,0.007348,0.005422,0.0033
RP11-309H21.1,0.003514,0.007348,0.005422,0.0033
RP11-142L4.2,0.003514,0.007348,0.005422,0.0033
B3GALT2,0.003514,0.007348,0.005422,0.0033
RGS18,0.003514,0.007348,0.005422,0.0033
AL136987.11,0.003514,0.007348,0.005422,0.0033
RP11-92K2.2,0.003514,0.007348,0.005422,0.0033
GLRX2,0.003514,0.007348,0.005422,0.0033
RP11-142L4.3,0.003514,0.007348,0.005422,0.0033
RP1-93L7.2,0.001228,0.003989,0.007345,0.1350
RP11-74B21.1,0.001228,0.003989,0.007345,0.1350
AL109752.14,0.001228,0.003989,0.007345,0.1350
RP3-431C21.1,0.001228,0.003989,0.007345,0.1350
UBE2DNL,0.001228,0.003989,0.007345,0.1350
Z83818.1,0.001228,0.003989,0.007345,0.1350
RP6-145B8.4,0.001228,0.003989,0.007345,0.1350
CHM,0.001228,0.003989,0.007345,0.1350
KLHL4,0.001228,0.003989,0.007345,0.1350
APOOL,0.001228,0.003989,0.007345,0.1350
RP11-137D19.1,0.001228,0.003989,0.007345,0.1350
RP1-52D1.1,0.001228,0.003989,0.007345,0.1350
hsa-mir-361,0.001228,0.003989,0.007345,0.1350
RP1-225D2.1,0.001228,0.003989,0.007345,0.1350
RP1-93L7.3,0.001228,0.003989,0.007345,0.1350
RP6-145B8.2,0.001228,0.003989,0.007345,0.1350
RP1-30P20.1,0.001228,0.003989,0.007345,0.1350
CPXCR1,0.001228,0.003989,0.007345,0.1350
hsa-mir-548i-4,0.001228,0.003989,0.007345,0.1350
DACH2,0.001228,0.003989,0.007345,0.1350
RP3-452M16.1,0.001228,0.003989,0.007345,0.1350
RP5-998G20.1,0.001228,0.003989,0.007345,0.1350
RP5-1059E7.2,0.001228,0.003989,0.007345,0.1350
Z82216.1-1,0.001228,0.003989,0.007345,0.1350
POF1B,0.001228,0.003989,0.007345,0.1350
HDX,0.001228,0.003989,0.007345,0.1350
RP6-145B8.3,0.001228,0.003989,0.007345,0.1350
SATL1,0.001228,0.003989,0.007345,0.1350
ZNF711,0.001228,0.003989,0.007345,0.1350
AC007444.1,0.001659,0.004025,0.007338,0.1333
SFRP4,0.001659,0.004025,0.007338,0.1333
EPDR1,0.001659,0.004025,0.007338,0.1333
AC009196.14,0.001659,0.004025,0.007338,0.1333
ANLN,0.001659,0.004025,0.007338,0.1333
TXNDC3,0.001659,0.004025,0.007338,0.1333
AC009530.5,0.001659,0.004025,0.007338,0.1333
AC087069.3-2,0.001659,0.004025,0.007338,0.1333
AC087069.3-1,0.001659,0.004025,0.007338,0.1333
GPR141,0.001659,0.004025,0.007338,0.1333
RPS10P14,0.001659,0.004025,0.007338,0.1333
hsa-mir-1200,0.001659,0.004025,0.007338,0.1333
ELMO1,0.001659,0.004025,0.007338,0.1333
KIAA0895,0.001659,0.004025,0.007338,0.1333
AC007349.1,0.001659,0.004025,0.007338,0.1333
AOAH,0.001659,0.004025,0.007338,0.1333
RP11-393I23.2,0.007307,0.004786,0.001529,0.1567
RP11-414C16.1,0.007307,0.004786,0.001529,0.1567
OMA1,0.007307,0.004786,0.001529,0.1567
HNRNPA1L1,0.007307,0.004786,0.001529,0.1567
RP11-393I23.3,0.007307,0.004786,0.001529,0.1567
AL035411.28-1,0.007307,0.004786,0.001529,0.1567
TACSTD2,0.007307,0.004786,0.001529,0.1567
AC007401.4,0.002530,0.007305,0.006336,0.0783
AC007390.4,0.002530,0.007305,0.006336,0.0783
AC068274.1,0.002530,0.007305,0.006336,0.0783
QPCT,0.002530,0.007305,0.006336,0.0783
CCDC75,0.002530,0.007305,0.006336,0.0783
C2orf56,0.002530,0.007305,0.006336,0.0783
GALM,0.002530,0.007305,0.006336,0.0783
VIT,0.002530,0.007305,0.006336,0.0783
MORN2,0.002530,0.007305,0.006336,0.0783
AC007382.3,0.002530,0.007305,0.006336,0.0783
CDC42EP3,0.002530,0.007305,0.006336,0.0783
AC007390.5,0.002530,0.007305,0.006336,0.0783
AC007899.3,0.002530,0.007305,0.006336,0.0783
AC013442.1,0.002530,0.007305,0.006336,0.0783
ATL2,0.002530,0.007305,0.006336,0.0783
HEATR5B,0.002530,0.007305,0.006336,0.0783
AC009414.1,0.002530,0.007305,0.006336,0.0783
HNRPLL,0.002530,0.007305,0.006336,0.0783
DHX57,0.002530,0.007305,0.006336,0.0783
CYP1B1,0.002530,0.007305,0.006336,0.0783
AC019171.3,0.002530,0.007305,0.006336,0.0783
AC016995.7,0.002530,0.007305,0.006336,0.0783
SFRS7,0.002530,0.007305,0.006336,0.0783
GEMIN6,0.002530,0.007305,0.006336,0.0783
RPL7P12,0.002530,0.007305,0.006336,0.0783
FAM82A1,0.002530,0.007305,0.006336,0.0783
SULT6B1,0.002530,0.007305,0.006336,0.0783
CEBPZ,0.002530,0.007305,0.006336,0.0783
AC007391.3-1,0.002530,0.007305,0.006336,0.0783
EIF2AK2,0.002530,0.007305,0.006336,0.0783
CRIM1,0.002530,0.007305,0.006336,0.0783
SOS1,0.002530,0.007305,0.006336,0.0783
FEZ2,0.002530,0.007305,0.006336,0.0783
AC083939.1,0.002530,0.007305,0.006336,0.0783
AC010878.3,0.002530,0.007305,0.006336,0.0783
AC007401.2,0.002530,0.007305,0.006336,0.0783
PRKD3,0.002530,0.007305,0.006336,0.0783
STRN,0.002530,0.007305,0.006336,0.0783
MAK16,0.003296,0.007304,0.002415,0.0017
C8orf41,0.003296,0.007304,0.002415,0.0017
FUT10,0.003296,0.007304,0.002415,0.0017
RNF122,0.003296,0.007304,0.002415,0.0017
AC013603.17-2,0.003296,0.007304,0.002415,0.0017
DUSP26,0.003296,0.007304,0.002415,0.0017
AC013603.17-1,0.003296,0.007304,0.002415,0.0017
AF279873.4,0.003296,0.007304,0.002415,0.0017
RP13-401N8.5,0.002194,0.002287,0.007297,0.1750
FAM182B,0.002194,0.002287,0.007297,0.1750
AL031673.19-2,0.002194,0.002287,0.007297,0.1750
AL390198.17,0.002194,0.002287,0.007297,0.1750
RP4-694B14.4,0.002194,0.002287,0.007297,0.1750
ZNF337,0.002194,0.002287,0.007297,0.1750
HGSNAT,0.007276,0.002206,0.000517,0.0233
C14orf167,0.004028,0.002898,0.007252,0.2000
NFATC4,0.004028,0.002898,0.007252,0.2000
PSME2,0.004028,0.002898,0.007252,0.2000
THTPA,0.004028,0.002898,0.007252,0.2000
IPO4,0.004028,0.002898,0.007252,0.2000
SLC22A17,0.004028,0.002898,0.007252,0.2000
LRRC16B,0.004028,0.002898,0.007252,0.2000
AL049829.14,0.004028,0.002898,0.007252,0.2000
NRL,0.004028,0.002898,0.007252,0.2000
TGM1,0.004028,0.002898,0.007252,0.2000
hsa-mir-208b,0.004028,0.002898,0.007252,0.2000
LTB4R2,0.004028,0.002898,0.007252,0.2000
RABGGTA,0.004028,0.002898,0.007252,0.2000
AL136419.3-1,0.004028,0.002898,0.007252,0.2000
WDR23,0.004028,0.002898,0.007252,0.2000
RNF31,0.004028,0.002898,0.007252,0.2000
TSSK4,0.004028,0.002898,0.007252,0.2000
DHRS1,0.004028,0.002898,0.007252,0.2000
CMTM5,0.004028,0.002898,0.007252,0.2000
RIPK3,0.004028,0.002898,0.007252,0.2000
C14orf21,0.004028,0.002898,0.007252,0.2000
NEDD8,0.004028,0.002898,0.007252,0.2000
PPP1R3E,0.004028,0.002898,0.007252,0.2000
PCK2,0.004028,0.002898,0.007252,0.2000
AL136419.3-2,0.004028,0.002898,0.007252,0.2000
AL132855.4,0.004028,0.002898,0.007252,0.2000
GMPR2,0.004028,0.002898,0.007252,0.2000
DHRS4,0.004028,0.002898,0.007252,0.2000
AL136295.3,0.004028,0.002898,0.007252,0.2000
MYH7,0.004028,0.002898,0.007252,0.2000
IL25,0.004028,0.002898,0.007252,0.2000
C14orf165,0.004028,0.002898,0.007252,0.2000
AL136295.17,0.004028,0.002898,0.007252,0.2000
HOMEZ,0.004028,0.002898,0.007252,0.2000
ZNF409,0.004028,0.002898,0.007252,0.2000
TINF2,0.004028,0.002898,0.007252,0.2000
DHRS4L2,0.004028,0.002898,0.007252,0.2000
ADCY4,0.004028,0.002898,0.007252,0.2000
MYH6,0.004028,0.002898,0.007252,0.2000
PSME1,0.004028,0.002898,0.007252,0.2000
AL049829.4,0.004028,0.002898,0.007252,0.2000
PABPN1,0.004028,0.002898,0.007252,0.2000
AL135999.4-2,0.004028,0.002898,0.007252,0.2000
CIDEB,0.004028,0.002898,0.007252,0.2000
JPH4,0.004028,0.002898,0.007252,0.2000
CHMP4A,0.004028,0.002898,0.007252,0.2000
ISGF3G,0.004028,0.002898,0.007252,0.2000
LTB4R,0.004028,0.002898,0.007252,0.2000
FAM158A,0.004028,0.002898,0.007252,0.2000
AP1G2,0.004028,0.002898,0.007252,0.2000
NGDN,0.004028,0.002898,0.007252,0.2000
AL135999.4-1,0.004028,0.002898,0.007252,0.2000
EFS,0.004028,0.002898,0.007252,0.2000
REC8,0.004028,0.002898,0.007252,0.2000
AL160237.4-1,0.004028,0.002898,0.007252,0.2000
TM9SF1,0.004028,0.002898,0.007252,0.2000
DHRS2,0.004028,0.002898,0.007252,0.2000
hsa-mir-208a,0.004028,0.002898,0.007252,0.2000
BCL2L2,0.004028,0.002898,0.007252,0.2000
CPNE6,0.004028,0.002898,0.007252,0.2000
ZFHX2,0.004028,0.002898,0.007252,0.2000
CYS1,0.003760,0.003104,0.007224,0.0333
AC010969.11,0.003760,0.003104,0.007224,0.0333
KLF11,0.003760,0.003104,0.007224,0.0333
YWHAQ,0.003760,0.003104,0.007224,0.0333
TAF1B,0.003760,0.003104,0.007224,0.0333
CPSF3,0.003760,0.003104,0.007224,0.0333
ASAP2,0.003760,0.003104,0.007224,0.0333
ADAM17,0.003760,0.003104,0.007224,0.0333
IAH1,0.003760,0.003104,0.007224,0.0333
AC112723.3,0.003760,0.003104,0.007224,0.0333
AC079782.6,0.003760,0.003104,0.007224,0.0333
HPCAL1,0.003760,0.003104,0.007224,0.0333
ITGB1BP1,0.003760,0.003104,0.007224,0.0333
RRM2,0.003760,0.003104,0.007224,0.0333
C2orf48,0.003760,0.003104,0.007224,0.0333
AC073195.5-1,0.003760,0.003104,0.007224,0.0333
GRHL1,0.003760,0.003104,0.007224,0.0333
RP11-37P5.1,0.001314,0.007218,0.005321,0.1517
PRKD1,0.002059,0.007208,0.007169,0.2017
AL356756.4,0.002059,0.007208,0.007169,0.2017
AL158058.5-2,0.002059,0.007208,0.007169,0.2017
HIST1H1T,0.000852,0.006260,0.007204,0.1283
HIST1H4A,0.000852,0.006260,0.007204,0.1283
HIST1H1C,0.000852,0.006260,0.007204,0.1283
HIST1H3C,0.000852,0.006260,0.007204,0.1283
HIST1H4B,0.000852,0.006260,0.007204,0.1283
HIST1H4C,0.000852,0.006260,0.007204,0.1283
HIST1H1A,0.000852,0.006260,0.007204,0.1283
HIST1H1PS2,0.000852,0.006260,0.007204,0.1283
TRIM38,0.000852,0.006260,0.007204,0.1283
HFE,0.000852,0.006260,0.007204,0.1283
HIST1H2BB,0.000852,0.006260,0.007204,0.1283
HIST1H3A,0.000852,0.006260,0.007204,0.1283
HIST1H3B,0.000852,0.006260,0.007204,0.1283
HIST1H2AB,0.000852,0.006260,0.007204,0.1283
HIST1H2BC,0.000852,0.006260,0.007204,0.1283
HIST1H1E,0.000852,0.006260,0.007204,0.1283
HIST1H2AC,0.000852,0.006260,0.007204,0.1283
C21orf81,0.007183,0.001717,0.006893,0.2000
OR4K12P,0.007183,0.001717,0.006893,0.2000
GTF2IP2,0.007183,0.001717,0.006893,0.2000
ANKRD21,0.007183,0.001717,0.006893,0.2000
AL109748.5,0.007183,0.001717,0.006893,0.2000
TERF1P,0.007183,0.001717,0.006893,0.2000
AL109748.4,0.007183,0.001717,0.006893,0.2000
AP001465.1-1,0.007183,0.001717,0.006893,0.2000
VN1R8P,0.007183,0.001717,0.006893,0.2000
AP001466.1,0.007183,0.001717,0.006893,0.2000
AL109748.2-1,0.007183,0.001717,0.006893,0.2000
AL050303.5,0.007183,0.001717,0.006893,0.2000
SNX19P,0.007183,0.001717,0.006893,0.2000
FEM1DP,0.007183,0.001717,0.006893,0.2000
AL109748.2-2,0.007183,0.001717,0.006893,0.2000
C21orf110,0.007183,0.001717,0.006893,0.2000
AL139380.6,0.007176,0.002167,0.001946,0.0300
ZDHHC20,0.007176,0.002167,0.001946,0.0300
RP11-149B7.1,0.007176,0.002167,0.001946,0.0300
AL136219.17-2,0.007176,0.002167,0.001946,0.0300
AL158032.32,0.007176,0.002167,0.001946,0.0300
RP11-101P17.8,0.007176,0.002167,0.001946,0.0300
FGF9,0.007176,0.002167,0.001946,0.0300
RP11-271B5.1,0.007176,0.002167,0.001946,0.0300
RP11-149B7.4,0.007176,0.002167,0.001946,0.0300
EFHA1,0.007176,0.002167,0.001946,0.0300
AL136219.17-1,0.007176,0.002167,0.001946,0.0300
RP11-110K8.1,0.007176,0.002167,0.001946,0.0300
POU5F1P1,0.007149,0.003548,0.004502,0.1950
NBPF6,0.007138,0.003139,0.004362,0.2000
RP11-20O24.1,0.007138,0.003139,0.004362,0.2000
FNDC7,0.007138,0.003139,0.004362,0.2000
RP11-483I13.3,0.007138,0.003139,0.004362,0.2000
C1orf62,0.007138,0.003139,0.004362,0.2000
RPL17,0.007138,0.003139,0.004362,0.2000
AL449266.17,0.007138,0.003139,0.004362,0.2000
RP5-964H19.1,0.007138,0.003139,0.004362,0.2000
GNAI3,0.007138,0.003139,0.004362,0.2000
SARS,0.007138,0.003139,0.004362,0.2000
RP5-1065J22.4,0.007138,0.003139,0.004362,0.2000
C1orf194,0.007138,0.003139,0.004362,0.2000
CYB561D1,0.007138,0.003139,0.004362,0.2000
RP11-242D10.2,0.007138,0.003139,0.004362,0.2000
TMEM167B,0.007138,0.003139,0.004362,0.2000
NBPF5,0.007138,0.003139,0.004362,0.2000
GPR61,0.007138,0.003139,0.004362,0.2000
CELSR2,0.007138,0.003139,0.004362,0.2000
SYPL2,0.007138,0.003139,0.004362,0.2000
FAM102B,0.007138,0.003139,0.004362,0.2000
